"","record.id","site.id","read.date","time","volunteer.name","water.depth","water.temp","air.temp","water.transparency","ph","salinity","oxygen"
"1104",1104,"C","6/1/2006","0:00","Not Recorded",0.2,29,NA,0.2,9.5,0,NA
"1105",1105,"C","6/16/2006","0:00","Not Recorded",0.5,22,NA,0.5,7,0,NA
"1106",1106,"C","7/6/2006","9:36","Not Recorded",0.4,28,NA,0.4,7,0,NA
"1107",1107,"C","7/18/2006","0:00","Not Recorded",0.2,26,NA,0.2,6.5,0,2.7
"1108",1108,"C","7/27/2006","0:00","Not Recorded",0.3,29,NA,0.3,7,0,NA
"1109",1109,"C","8/17/2006","0:00","Not Recorded",0.2,28,NA,0.2,6.5,0,6.8
"1110",1110,"C","9/7/2006","0:00","Not Recorded",0.7,24,NA,0.7,6.5,0,NA
"1111",1111,"C","9/21/2006","0:00","Not Recorded",0.4,20,NA,0.4,6.5,0,5.2
"1112",1112,"C","10/5/2006","0:00","Not Recorded",0.1,25,NA,0.1,6.5,0,NA
"1113",1113,"C","10/19/2006","0:00","Not Recorded",0.2,NA,NA,0.2,NA,0,3.2
"1114",1114,"C","11/6/2006","0:00","Not Recorded",0.1,17,NA,0.1,6.5,0,4.9
"1115",1115,"C","11/16/2006","0:00","Not Recorded",1,18,NA,1,6.5,0,NA
"1116",1116,"C","11/30/2006","0:00","Not Recorded",0.1,14,NA,0.1,6.5,0,6.9
"1117",1117,"C","12/14/2006","0:00","Not Recorded",0.2,13,NA,0.2,8,0,NA
"1118",1118,"D","1/3/2006","0:00","Not Recorded",1.6,9,NA,1.2,6.5,0,8.1
"1119",1119,"D","1/19/2006","0:00","Not Recorded",1.4,10,NA,1.4,6.5,0,NA
"1120",1120,"D","2/2/2006","14:24","Not Recorded",1.4,9,NA,1.4,NA,0,8.2
"1121",1121,"D","2/9/2006","0:00","Not Recorded",1.5,7,NA,1.5,6.5,NA,NA
"1122",1122,"D","3/9/2006","0:00","Not Recorded",1.4,10,NA,1.4,6.5,0,8.7
"1123",1123,"D","3/15/2006","14:24","Not Recorded",1.3,13,NA,1.3,6.5,0,NA
"1124",1124,"D","4/6/2006","0:00","Not Recorded",1.4,15,NA,1.2,6.5,0,6.2
"1125",1125,"D","4/12/2006","14:24","Not Recorded",1.3,18,NA,1.1,6.5,0,NA
"1126",1126,"D","5/5/2006","19:12","Not Recorded",1.4,19,NA,1.4,6.5,0,6.6
"1127",1127,"D","5/17/2006","0:00","Not Recorded",1.5,21,NA,1.2,6.5,0,NA
"1128",1128,"D","6/1/2006","0:00","Not Recorded",1.3,28,NA,1.1,6.5,0,NA
"1129",1129,"D","7/6/2006","9:36","Not Recorded",1.5,28,NA,0.5,6.5,0,NA
"1130",1130,"D","7/18/2006","0:00","Not Recorded",0.2,29,NA,0.15,6.5,0,2.7
"1131",1131,"D","7/27/2006","0:00","Not Recorded",1.6,30,NA,0.6,6.5,0,NA
"1132",1132,"D","8/17/2006","0:00","Not Recorded",1.3,25,NA,0.65,5,0,3.9
"1133",1133,"D","9/7/2006","0:00","Not Recorded",1.65,24,NA,0.7,6,0,NA
"1134",1134,"D","9/21/2006","0:00","Not Recorded",1.5,20,NA,0.9,6.5,0,5.8
"1135",1135,"D","10/5/2006","0:00","Not Recorded",1.4,22,NA,1,6.5,0,NA
"1136",1136,"D","10/19/2006","0:00","Not Recorded",0.6,20,NA,0.2,6.5,0,5.3
"1137",1137,"D","11/6/2006","0:00","Not Recorded",1.3,13,NA,1.3,6.5,0,5.9
"1138",1138,"D","11/16/2006","0:00","Not Recorded",1.5,17,NA,1,6.5,0,NA
"1139",1139,"D","11/30/2006","N/A","Not Recorded",1.5,14.5,NA,1.2,6.5,0,6.7
"1140",1140,"D","12/14/2006","0:00","Not Recorded",1.4,13,NA,1.4,6.5,0,NA
"1141",1141,"Bay","1/3/2006","0:00","Susan Poe",0.6,9,NA,0.6,6,0,0.8
"1142",1142,"Bay","1/19/2006","0:00","Susan Poe",0.7,9,NA,0.3,6.5,0,7.5
"1143",1143,"Bay","2/2/2006","19:12","Susan Poe",0.5,7,NA,0.5,6.5,0,7.8
"1144",1144,"Bay","2/9/2006","0:00","Susan Poe",0.4,7,NA,0.4,6.5,0,8.7
"1145",1145,"Bay","3/9/2006","0:00","Susan Poe",0.4,10,NA,0.2,6.5,1,9.7
"1146",1146,"Bay","3/15/2006","0:00","Susan Poe",0.6,11,NA,0.2,7,0,7.5
"1147",1147,"Bay","4/6/2006","0:00","Susan Poe",0.5,13,NA,0.5,6.5,0,7.7
"1148",1148,"Bay","4/21/2006","14:24","Susan Poe",0.5,17,NA,0.3,6.5,1,6.9
"1149",1149,"Bay","5/5/2006","19:12","Susan Poe",0.1,19,NA,0.1,6.5,0,7.4
"1150",1150,"Bay","5/17/2006","14:24","Susan Poe",0.8,20,NA,0.5,6.5,0,7.3
"1151",1151,"Bay","6/1/2006","0:00","Susan Poe",0.65,25,NA,0.5,6.5,0,6.1
"1152",1152,"Bay","6/16/2006","0:00","Susan Poe",0.7,22,NA,0.5,6.5,0,6.8
"1153",1153,"Bay","7/6/2006","9:36","Susan Poe",0.8,27,NA,0.4,6.5,0,6
"1154",1154,"Bay","7/18/2006","0:00","Susan Poe",5,27,NA,2,6,0,5.3
"1155",1155,"Bay","7/27/2006","19:12","Susan Poe",0.6,28,NA,0.4,6,0,6.9
"1156",1156,"Bay","8/17/2006","0:00","Susan Poe",0.55,25,NA,0.4,7,0,7.2
"1157",1157,"Bay","9/7/2006","0:00","Susan Poe",0.9,23,NA,0.45,7,0,6.3
"1158",1158,"Bay","9/21/2006","0:00","Susan Poe",0.7,19,NA,0.5,7,0,6.3
"1159",1159,"Bay","10/5/2006","0:00","Susan Poe",0.7,22,NA,0.4,7,0,7
"1160",1160,"Bay","10/19/2006","0:00","Susan Poe",0.7,18,NA,0.4,7,8,0.1
"1161",1161,"Bay","11/6/2006","0:00","Susan Poe",0.3,11,NA,0.3,6.5,0,7.6
"1162",1162,"Bay","11/16/2006","0:00","Susan Poe",0.9,18,NA,0.6,6.5,0,7.7
"1163",1163,"Bay","11/30/2006","0:00","Susan Poe",0.7,14,NA,0.5,6.5,0,6.3
"1164",1164,"Bay","12/14/2006","0:00","Susan Poe",0.4,13,NA,0.4,6.5,0,8
"1165",1165,"A","1/4/2007","0:00","Not Recorded",0.9,14,NA,0.6,6.5,0,NA
"1166",1166,"A","1/18/2007","0:00","Not Recorded",0.7,7,NA,0.7,7,0,9.8
"1167",1167,"A","2/2/2007","0:00","Not Recorded",0.7,5,NA,0.7,7,0,NA
"1168",1168,"A","2/15/2007","0:00","Not Recorded",1,5,NA,1,7,0,8.8
"1169",1169,"A","3/1/2007","0:00","Not Recorded",0.9,11,NA,0.8,7,NA,NA
"1170",1170,"A","4/6/2007","0:00","Not Recorded",0.9,15,NA,0.6,7,0,NA
"1171",1171,"A","4/19/2007","0:00","Not Recorded",0.8,13,NA,0.7,7,0,NA
"1172",1172,"A","5/3/2007","0:00","Not Recorded",0.9,19,NA,0.6,6.5,0,NA
"1173",1173,"A","5/31/2007","0:00","Not Recorded",0.5,26,NA,0.5,7,0,NA
"1174",1174,"A","6/14/2007","0:00","Not Recorded",0.9,23,NA,0.9,6.5,0,NA
"1175",1175,"A","7/5/2007","0:00","Not Recorded",1,28,NA,0.9,7.5,0,NA
"1176",1176,"A","7/19/2007","0:00","Not Recorded",1,30,NA,0.8,7,0,NA
"1177",1177,"A","8/2/2007","0:00","Not Recorded",0.75,30,NA,0.5,7,0,3.7
"1178",1178,"A","8/21/2007","0:00","Not Recorded",0.8,28,NA,0.5,6.5,0,NA
"1179",1179,"A","9/6/2007","0:00","Not Recorded",0.8,26,NA,0.8,7,0,2.3
"1180",1180,"A","9/27/2007","0:00","Not Recorded",0.9,25,NA,0.5,7.5,0,NA
"1181",1181,"A","10/11/2007","0:00","Not Recorded",1,27,NA,0.2,7,0,NA
"1182",1182,"A","10/18/2007","0:00","Not Recorded",1,23,NA,0.3,NA,0,3.8
"1183",1183,"A","11/1/2007","0:00","Not Recorded",1.1,28,NA,0.65,7,0,NA
"1184",1184,"A","11/12/2007","0:00","Not Recorded",1,13,NA,0.8,7,0,3.9
"1185",1185,"A","12/6/2007","0:00","Not Recorded",1.9,5,NA,0.7,6.5,0,NA
"1186",1186,"A","12/20/2007","0:00","Not Recorded",1,7,NA,0.5,6.5,0,NA
"1187",1187,"B","1/4/2007","0:00","Not Recorded",0.2,13,NA,0.2,7,0,NA
"1188",1188,"B","1/18/2007","0:00","Not Recorded",0.3,6,NA,0.3,7,0,6.8
"1189",1189,"B","2/2/2007","0:00","Not Recorded",0.3,5,NA,0.3,7,0,NA
"1190",1190,"B","2/15/2007","0:00","Not Recorded",0.2,2,NA,0.2,6.5,0,10
"1191",1191,"B","3/1/2007","0:00","Not Recorded",0.3,10,NA,0.3,6.5,NA,NA
"1192",1192,"B","3/21/2007","0:00","Not Recorded",0.15,14,NA,0.15,6.5,0,9.4
"1193",1193,"B","4/6/2007","0:00","Not Recorded",0.3,13,NA,0.3,7,0,NA
"1194",1194,"B","4/19/2007","0:00","Not Recorded",0.2,13,NA,0.2,6.5,0,8.1
"1195",1195,"B","5/3/2007","0:00","Not Recorded",0.3,19,NA,0.3,6.5,0,NA
"1196",1196,"B","5/24/2007","0:00","Not Recorded",0.3,23,NA,0.3,8.5,0,5.9
"1197",1197,"B","5/31/2007","0:00","Not Recorded",0.3,25,NA,0.3,7.5,0,NA
"1198",1198,"B","6/14/2007","0:00","Not Recorded",0.4,23,NA,0.4,7,0,NA
"1199",1199,"B","7/5/2007","0:00","Not Recorded",0.3,25,NA,0.3,7.5,0,3.1
"1200",1200,"B","7/19/2007","0:00","Not Recorded",0.3,30,NA,0.3,7,0,NA
"1201",1201,"B","8/2/2007","0:00","Not Recorded",0.25,29,NA,0.25,6.5,0,2.6
"1202",1202,"B","8/21/2007","0:00","Not Recorded",0.2,28,NA,0.2,6.5,0,NA
"1203",1203,"B","9/6/2007","0:00","Not Recorded",0.2,30,NA,0.1,8.5,0,NA
"1204",1204,"B","9/27/2007","0:00","Not Recorded",0.3,26,NA,0.3,8,0,NA
"1205",1205,"B","10/11/2007","0:00","Not Recorded",0.3,23,NA,0.3,7.5,0,NA
"1206",1206,"B","10/18/2007","0:00","Not Recorded",0.48,23,NA,0.3,NA,0,4.9
"1207",1207,"B","11/1/2007","0:00","Not Recorded",0.2,28,NA,0.2,7,0,NA
"1208",1208,"B","11/12/2007","0:00","Not Recorded",0.4,12,NA,0.4,7,0,6.2
"1209",1209,"B","12/6/2007","0:00","Not Recorded",0.5,5,NA,0.4,7,0,NA
"1210",1210,"B","12/20/2007","0:00","Not Recorded",0.5,8,NA,0.5,6.5,0,NA
"1211",1211,"C","2/2/2007","0:00","Not Recorded",0.2,5,NA,0.2,8,0,9.3
"1212",1212,"C","2/15/2007","0:00","Not Recorded",0.5,4,NA,0.5,7,0,NA
"1213",1213,"C","3/1/2007","0:00","Not Recorded",0.4,NA,NA,0.4,7,NA,7.7
"1214",1214,"C","3/21/2007","0:00","Not Recorded",0.5,15,NA,0.5,7,0,NA
"1215",1215,"C","4/6/2007","0:00","Not Recorded",0.4,15,NA,0.4,7,0,8.4
"1216",1216,"C","4/19/2007","0:00","Not Recorded",0.45,13,NA,0.45,7.5,0,NA
"1217",1217,"C","5/3/2007","0:00","Not Recorded",0.4,19,NA,0.4,7.5,0,5.8
"1218",1218,"C","5/24/2007","0:00","Not Recorded",0.2,24,NA,0.2,8.5,0,NA
"1219",1219,"C","5/31/2007","0:00","Not Recorded",0.1,26,NA,0.1,8.5,0,NA
"1220",1220,"C","6/14/2007","Not Recorded","Not Recorded",0.3,21,NA,0.3,8,1,5.1
"1221",1221,"C","7/5/2007","0:00","Not Recorded",0.5,26,NA,0.5,7.5,0,NA
"1222",1222,"C","7/19/2007","0:00","Not Recorded",0.3,NA,NA,0.3,6.7,0,4.3
"1223",1223,"C","8/2/2007","0:00","Not Recorded",0.4,30,NA,0.4,9,0,NA
"1224",1224,"C","8/21/2007","0:00","Not Recorded",0.3,28,NA,0.3,7,0,4.5
"1225",1225,"C","9/6/2007","0:00","Not Recorded",0.15,27,NA,0.15,8.5,0,NA
"1226",1226,"C","9/27/2007","0:00","Not Recorded",0.4,25,NA,0.4,NA,0,2
"1227",1227,"C","10/11/2007","0:00","Not Recorded",0.3,21,NA,0.3,7,0,4.3
"1228",1228,"C","10/18/2007","0:00","Not Recorded",0.3,23,NA,0.3,NA,0,NA
"1229",1229,"C","11/1/2007","0:00","Not Recorded",0.35,28,NA,0.35,7,0,5.3
"1230",1230,"C","11/12/2007","0:00","Not Recorded",0.3,16,NA,0.3,7.5,NA,NA
"1231",1231,"C","12/6/2007","0:00","Not Recorded",0.75,5,NA,0.5,7,0,6.2
"1232",1232,"C","12/20/2007","0:00","Not Recorded",0.65,7,NA,0.6,6.5,0,5.2
"1233",1233,"D","1/4/2007","0:00","Not Recorded",1.6,54,NA,1.2,5,0,7.6
"1234",1234,"D","1/18/2007","0:00","Not Recorded",0.9,7,NA,0.9,6,0,NA
"1235",1235,"D","2/2/2007","0:00","Not Recorded",2,5,NA,2,6.5,0,10
"1236",1236,"D","2/15/2007","0:00","Not Recorded",1.9,4,NA,1.9,6.5,0,NA
"1237",1237,"D","3/1/2007","0:00","Not Recorded",1.4,10,NA,1.4,6,NA,8.8
"1238",1238,"D","4/6/2007","0:00","Not Recorded",1.3,14,NA,1,6,0,7.1
"1239",1239,"D","4/19/2007","0:00","Not Recorded",1.3,12,NA,1,6.5,0,NA
"1240",1240,"D","5/3/2007","0:00","Not Recorded",2,20,NA,0.9,6.5,0,5.9
"1241",1241,"D","5/31/2007","0:00","Not Recorded",1.1,27,NA,1,6.5,0,NA
"1242",1242,"D","6/14/2007","0:00","Not Recorded",1.1,21,NA,0.9,6.5,0,5.9
"1243",1243,"D","7/5/2007","0:00","Not Recorded",0.9,24,NA,0.5,6.5,0,3.9
"1244",1244,"D","7/19/2007","0:00","Not Recorded",0.9,29,NA,0.8,NA,0,5.2
"1245",1245,"D","8/2/2007","0:00","Not Recorded",1.1,31,NA,0.8,7.5,0,NA
"1246",1246,"D","8/21/2007","0:00","Not Recorded",0.9,28,NA,0.7,7,0,5.7
"1247",1247,"D","9/6/2007","0:00","Not Recorded",0.9,28,NA,0.75,8.5,0,NA
"1248",1248,"D","9/27/2007","0:00","Not Recorded",0.8,26,NA,0.5,8.5,0,4.1
"1249",1249,"D","10/11/2007","0:00","Not Recorded",0.9,22,NA,0.6,7,0,3.3
"1250",1250,"D","10/18/2007","0:00","Not Recorded",0.85,23,NA,0.75,NA,0,NA
"1251",1251,"D","11/1/2007","0:00","Not Recorded",1,28,NA,0.75,7,0,5.9
"1252",1252,"D","11/12/2007","0:00","Not Recorded",1.1,18,NA,0.8,7,NA,NA
"1253",1253,"D","12/6/2007","0:00","Not Recorded",1,5,NA,1,7,0,8.7
"1254",1254,"D","12/20/2007","0:00","Not Recorded",1.1,7,NA,1.1,6,0,6.3
"1255",1255,"Bay","1/4/2007","0:00","Susan Poe",0.6,12,NA,0.6,6.5,0,9
"1256",1256,"Bay","1/18/2007","0:00","Susan Poe",0.2,6,NA,0.2,6.5,0,10.1
"1257",1257,"Bay","2/2/2007","0:00","Susan Poe",0.45,5,NA,0.45,6.5,0,8.1
"1258",1258,"Bay","2/15/2007","0:00","Susan Poe",0.3,3,NA,0.3,6.5,0,9.3
"1259",1259,"Bay","3/1/2007","0:00","Susan Poe",0.4,9,NA,0.3,6.5,NA,7.2
"1260",1260,"Bay","3/21/2007","0:00","Susan Poe",0.37,11,NA,0.3,6.5,0,8.7
"1261",1261,"Bay","4/6/2007","0:00","Susan Poe",0.45,11,NA,0.4,6.5,0,9.9
"1262",1262,"Bay","4/19/2007","0:00","Susan Poe",0.2,13,NA,0.1,6.5,0,8.7
"1263",1263,"Bay","5/3/2007","0:00","Susan Poe",0.7,19,NA,0.4,6.5,0,7.2
"1264",1264,"Bay","5/24/2007","0:00","Susan Poe",0.6,20,NA,0.5,7,0,6.9
"1265",1265,"Bay","5/31/2007","0:00","Susan Poe",0.65,24,NA,0.45,6.5,0,NA
"1266",1266,"Bay","6/14/2007","0:00","Susan Poe",7.4,20,NA,7.4,6.5,0,8.8
"1267",1267,"Bay","7/5/2007","0:00","Susan Poe",1,28,NA,0.9,7.5,0,NA
"1268",1268,"Bay","7/19/2007","0:00","Susan Poe",0.7,27,NA,0.3,7,0,4.7
"1269",1269,"Bay","8/2/2007","0:00","Susan Poe",0.55,28,NA,0.45,8,0,3.2
"1270",1270,"Bay","8/21/2007","0:00","Susan Poe",0.8,26,NA,0.4,7.5,0,5.1
"1271",1271,"Bay","9/6/2007","0:00","Susan Poe",0.65,25,NA,0.5,8.5,0,4.2
"1272",1272,"Bay","9/27/2007","0:00","Susan Poe",0.9,25,NA,0.5,8,0,3.2
"1273",1273,"Bay","10/11/2007","0:00","Susan Poe",0.7,23,NA,0.4,7,0,3.2
"1274",1274,"Bay","10/18/2007","0:00","Susan Poe",0.8,21,NA,0.4,NA,0,4.2
"1275",1275,"Bay","11/1/2007","0:00","Susan Poe",0.7,28,NA,0.4,7,0,3.7
"1276",1276,"Bay","11/12/2007","0:00","Susan Poe",0.6,13,NA,0.55,7,0,4.1
"1277",1277,"Bay","12/6/2007","0:00","Susan Poe",0.25,5,NA,0.25,7,0,6.8
"1278",1278,"Bay","12/20/2007","0:00","Susan Poe",0.6,6,NA,0.4,7,0,6.3
"1279",1279,"A","1/3/2008","0:00","Not Recorded",1.3,4,NA,1,6.5,0,NA
"1280",1280,"A","1/17/2008","0:00","Not Recorded",1.3,6,NA,1.2,6.5,1,NA
"1281",1281,"A","2/7/2008","0:00","Not Recorded",0.9,15,NA,0.2,6.5,0,NA
"1282",1282,"A","2/19/2008","0:00","Not Recorded",2.1,12,NA,0.7,6.5,0,5.1
"1283",1283,"A","3/7/2008","0:00","Not Recorded",0.9,4,NA,0.9,6.5,0,NA
"1284",1284,"A","3/21/2008","0:00","Not Recorded",1.5,15,NA,0.8,6.5,0,4.8
"1285",1285,"A","4/3/2009","0:00","Not Recorded",1.2,14,NA,0.5,7,0,NA
"1286",1286,"A","4/17/2008","0:00","Not Recorded",1.2,16,NA,0.5,6.5,0,4
"1287",1287,"A","5/22/2008","0:00","Not Recorded",1,22,NA,0.6,7,0,4.3
"1288",1288,"A","6/5/2008","0:00","Not Recorded",0.8,28,NA,0.6,8.2,0,NA
"1289",1289,"A","6/19/2008","N/A","Not Recorded",0.7,27,NA,0.6,7,1,5.2
"1290",1290,"A","7/3/2008","0:00","Not Recorded",0.1,29,NA,0.8,7,1,NA
"1291",1291,"A","7/21/2008","0:00","Not Recorded",1.3,32,NA,0.7,6.5,1,3.8
"1292",1292,"A","8/7/2008","0:00","Not Recorded",1,29,NA,0.6,6.5,0,NA
"1293",1293,"A","8/21/2008","0:00","Not Recorded",0.9,26,NA,0.7,6.5,NA,NA
"1294",1294,"A","9/9/2008","0:00","Not Recorded",1,28,NA,0.5,NA,1,NA
"1295",1295,"A","9/23/2008","0:00","Not Recorded",0.5,20,NA,0.5,7,1,6.6
"1296",1296,"A","10/9/2008","0:00","Not Recorded",1,21.5,NA,0.8,6.5,0,NA
"1297",1297,"A","10/28/2008","0:00","Not Recorded",0.9,13,NA,0.9,7,1,NA
"1298",1298,"A","11/6/2008","0:00","Not Recorded",0.85,15,NA,0.8,6.5,1,6.8
"1299",1299,"A","11/18/2008","0:00","Not Recorded",0.5,8.5,NA,0.5,6.5,1,NA
"1300",1300,"A","12/4/2008","0:00","Not Recorded",1.7,8,NA,1.6,6.5,1,NA
"1301",1301,"A","12/16/2008","0:00","Not Recorded",0.55,10,NA,0.55,6.5,1,NA
"1302",1302,"B","1/3/2008","0:00","Not Recorded",0.4,0,NA,0.4,7,0,NA
"1303",1303,"B","1/17/2008","0:00","Not Recorded",0.9,5,NA,0.7,7,1,4.9
"1304",1304,"B","2/7/2008","0:00","Not Recorded",0.45,15,NA,0.45,7,0,NA
"1305",1305,"B","2/19/2008","0:00","Not Recorded",0.53,12,NA,0.53,NA,0,6.2
"1306",1306,"B","3/7/2008","Not Recorded","Not Recorded",NA,5,NA,NA,7,0,NA
"1307",1307,"B","3/21/2008","0:00","Not Recorded",0.6,13,NA,0.6,8,0,6.9
"1308",1308,"B","4/3/2008","0:00","Not Recorded",0.6,14,NA,0.2,8.5,0,NA
"1309",1309,"B","4/17/2008","0:00","Not Recorded",0.55,13,NA,0.55,8.5,0,5.3
"1310",1310,"B","5/8/2008","0:00","Not Recorded",1,22,NA,0.3,6.5,0,NA
"1311",1311,"B","5/22/2008","0:00","Not Recorded",0.4,22,NA,0.4,7,0,5.2
"1312",1312,"B","6/5/2008","0:00","Not Recorded",0.4,27,NA,0.4,8,0,NA
"1313",1313,"B","6/19/2008","N/A","Not Recorded",0.4,26,NA,0.2,7.5,1,5.9
"1314",1314,"B","7/3/2008","0:00","Not Recorded",0.3,28,NA,0.3,7,1,NA
"1315",1315,"B","7/21/2008","0:00","Not Recorded",2.5,30,NA,2.5,7.5,1,2.8
"1316",1316,"B","8/7/2008","0:00","Not Recorded",0.35,28,NA,0.35,8.5,0,NA
"1317",1317,"B","8/21/2008","0:00","Not Recorded",0.2,26,NA,0.2,7,NA,NA
"1318",1318,"B","9/9/2008","0:00","Not Recorded",0.2,28,NA,0.2,NA,1,NA
"1319",1319,"B","9/23/2008","0:00","Not Recorded",0.2,20,NA,0.1,7,2,3.9
"1320",1320,"B","10/9/2008","0:00","Not Recorded",0.3,21,NA,0.2,6.5,0,NA
"1321",1321,"B","10/28/2008","0:00","Not Recorded",0.3,11,NA,0.3,7.5,1,NA
"1322",1322,"B","11/6/2008","0:00","Not Recorded",0.3,15,NA,0.3,7.5,3,7
"1323",1323,"B","11/18/2008","0:00","Not Recorded",0.5,7,NA,0.4,7,1,NA
"1324",1324,"B","12/4/2008","0:00","Not Recorded",0.4,8,NA,0.4,NA,0,NA
"1325",1325,"B","12/16/2008","0:00","Not Recorded",0.6,11,NA,0.6,7,1,NA
"1326",1326,"C","1/3/2008","0:00","Not Recorded",0.7,0,NA,0.65,7,0,NA
"1327",1327,"C","1/17/2008","0:00","Not Recorded",0.6,5,NA,0.6,7,1,NA
"1328",1328,"C","2/7/2008","0:00","Not Recorded",0.7,16,NA,0.7,7,0,4.3
"1329",1329,"C","2/19/2008","0:00","Not Recorded",0.7,12,NA,0.7,7,0,NA
"1330",1330,"C","3/7/2008","0:00","Not Recorded",0.6,4,NA,0.6,7,0,5.2
"1331",1331,"C","3/21/2008","0:00","Not Recorded",0.5,14,NA,0.5,8,0,NA
"1332",1332,"C","4/3/2008","0:00","Not Recorded",0.5,13,NA,0.3,7,0,6.5
"1333",1333,"C","5/8/2008","0:00","Not Recorded",0.6,20,NA,0.4,7,0,2.3
"1334",1334,"C","5/22/2008","0:00","Not Recorded",0.6,22,NA,0.45,7,0,NA
"1335",1335,"C","6/5/2008","0:00","Not Recorded",0.4,29,NA,0.25,8,0,5.4
"1336",1336,"C","6/19/2008","N/A","Not Recorded",0.5,27,NA,0.25,8.5,2,NA
"1337",1337,"C","7/3/2008","0:00","Not Recorded",0.4,29,NA,0.4,7,1,5.1
"1338",1338,"C","7/21/2008","0:00","Not Recorded",0.4,31,NA,0.3,8,1,NA
"1339",1339,"C","8/7/2008","0:00","Not Recorded",0.35,28,NA,0.35,7,2,NA
"1340",1340,"C","8/21/2008","0:00","Not Recorded",0.2,5.5,NA,0.2,8,NA,5.5
"1341",1341,"C","9/9/2008","0:00","Not Recorded",0.2,28,NA,0.2,7.5,1,3.1
"1342",1342,"C","9/23/2008","0:00","Not Recorded",0.1,21,NA,0.1,8,1,NA
"1343",1343,"C","10/9/2008","0:00","Not Recorded",0.2,21,NA,0.2,8,0,3.9
"1344",1344,"C","10/28/2008","0:00","Not Recorded",0.5,10,NA,0.4,8,1,6.3
"1345",1345,"C","11/6/2008","0:00","Not Recorded",0.3,15,NA,0.3,7.5,2,NA
"1346",1346,"C","11/18/2008","0:00","Not Recorded",0.5,8,NA,0.5,7,1,6.3
"1347",1347,"C","12/4/2008","0:00","Not Recorded",1.5,8,NA,0.9,6,0,7.1
"1348",1348,"C","12/16/2008","0:00","Not Recorded",0.5,10,NA,0.3,7.5,1,6.4
"1349",1349,"D","1/3/2008","0:00","Not Recorded",0.9,3,NA,0.8,6.5,0,NA
"1350",1350,"D","1/17/2008","0:00","Not Recorded",1.3,6,NA,0.9,6.5,1,5.1
"1351",1351,"D","2/7/2008","0:00","Not Recorded",1.9,15,NA,1.9,6.5,0,6.5
"1352",1352,"D","2/19/2008","0:00","Not Recorded",1.3,12,NA,1.2,6.5,0,NA
"1353",1353,"D","3/7/2008","0:00","Not Recorded",2,4,NA,1.2,6.5,0,8.1
"1354",1354,"D","3/21/2008","0:00","Not Recorded",1.5,13,NA,0.9,6.5,0,NA
"1355",1355,"D","4/3/2008","0:00","Not Recorded",1.3,12,NA,0.7,6.5,0,7
"1356",1356,"D","4/17/2008","0:00","Not Recorded",1.2,25,NA,0.95,6.5,0,NA
"1357",1357,"D","5/8/2008","0:00","Not Recorded",1.5,20,NA,0.3,6,0,2.2
"1358",1358,"D","5/22/2008","0:00","Not Recorded",1.5,22,NA,0.6,6.5,0,NA
"1359",1359,"D","6/5/2008","0:00","Not Recorded",1.3,28,NA,0.7,7,0,5
"1360",1360,"D","6/19/2008","N/A","Not Recorded",1.3,25,NA,0.5,6.5,1,NA
"1361",1361,"D","7/3/2008","0:00","Not Recorded",1.2,27,NA,0.6,7,1,4.6
"1362",1362,"D","7/21/2008","0:00","Not Recorded",1.2,32,NA,0.9,7.5,1,NA
"1363",1363,"D","8/7/2008","0:00","Not Recorded",1.2,28,NA,0.7,6.5,0,5
"1364",1364,"D","8/21/2008","0:00","Not Recorded",1.3,26,NA,0.6,6.5,NA,5.1
"1365",1365,"D","9/9/2008","0:00","Not Recorded",1.2,27,NA,0.7,6.5,1,6
"1366",1366,"D","9/23/2008","0:00","Not Recorded",0.15,20,NA,0.1,7,0,NA
"1367",1367,"D","10/9/2008","0:00","Not Recorded",1.4,21,NA,1,6.5,0,6
"1368",1368,"D","10/28/2008","0:00","Not Recorded",1.4,12,NA,1.2,6.5,1,8.1
"1369",1369,"D","11/6/2008","0:00","Not Recorded",1.2,15,NA,1,6.5,2,NA
"1370",1370,"D","11/18/2008","0:00","Not Recorded",1.4,10,NA,0.7,6.5,1,6
"1371",1371,"D","12/4/2008","0:00","Not Recorded",0.35,7,NA,0.35,6.5,0,NA
"1372",1372,"D","12/16/2008","0:00","Not Recorded",1.5,11,NA,0.7,6.5,1,6.4
"1373",1373,"Bay","1/3/2008","Not Recorded","Susan Poe",0.4,1,NA,0.2,7,0,NA
"1374",1374,"Bay","1/17/2008","0:00","Susan Poe",0.3,6,NA,0.3,7,1,7.1
"1375",1375,"Bay","2/7/2008","0:00","Susan Poe",0.8,15,NA,0.2,7,0,3
"1376",1376,"Bay","2/19/2008","0:00","Susan Poe",0.7,11,NA,0.3,7,0,5.3
"1377",1377,"Bay","3/7/2008","0:00","Susan Poe",0.7,5,NA,0.3,7,0,4
"1378",1378,"Bay","3/21/2008","0:00","Susan Poe",0.7,12,NA,0.2,7,0,7.5
"1379",1379,"Bay","4/3/2008","0:00","Susan Poe",0.4,12,NA,0.3,7,1,7.9
"1380",1380,"Bay","4/17/2008","0:00","Susan Poe",0.25,12,NA,0.25,7,0,6.4
"1381",1381,"Bay","5/8/2008","0:00","Susan Poe",1,20,NA,0.3,7,0,5.3
"1382",1382,"Bay","5/22/2008","0:00","Susan Poe",0.85,19,NA,0.6,7,0,NA
